VAL;ST;Len;Type;Min;Max;Description
VAL;IND;8;N;4153.34;21527.39;indole_4153.34_21527.39
VAL;IND;8;N;21527.39;38471.27;indole_21527.39_38471.27
VAL;IND;8;N;38471.27;69088.06;indole_38471.27_69088.06
VAL;IND;9;N;69088.06;138784.47;indole_69088.06_138784.47
VAL;IND;10;N;138784.47;1448035.61;indole_138784.47_1448035.61
NAME;IND;10;N;;;indole
VAL;INO;8;N;1297.78;40569.56;indole3acetic-acid_1297.78_40569.56
VAL;INO;8;N;40569.56;66644.22;indole3acetic-acid_40569.56_66644.22
VAL;INO;9;N;66644.22;108047.91;indole3acetic-acid_66644.22_108047.91
VAL;INO;9;N;108047.91;174750.27;indole3acetic-acid_108047.91_174750.27
VAL;INO;10;N;174750.27;1384049.05;indole3acetic-acid_174750.27_1384049.05
NAME;INO;10;N;;;indole3acetic-acid
VAL;I3LA;9;N;32053.5;593988.16;indole3lactic-acid_32053.5_593988.16
VAL;I3LA;8;N;593988.16;837663.2;indole3lactic-acid_593988.16_837663.2
VAL;I3LA;10;N;837663.2;1087358.28;indole3lactic-acid_837663.2_1087358.28
VAL;I3LA;10;N;1087358.28;1339882.01;indole3lactic-acid_1087358.28_1339882.01
VAL;I3LA;9;N;1339882.01;5793935.6;indole3lactic-acid_1339882.01_5793935.6
NAME;I3LA;9;N;;;indole3lactic-acid
VAL;INDS;9;N;226648.8;5817055.7;indoxyl-sulfate_226648.8_5817055.7
VAL;INDS;10;N;5817055.7;9287640.85;indoxyl-sulfate_5817055.7_9287640.85
VAL;INDS;11;N;9287640.85;13322810.72;indoxyl-sulfate_9287640.85_13322810.72
VAL;INDS;11;N;13322810.72;19573878.63;indoxyl-sulfate_13322810.72_19573878.63
VAL;INDS;11;N;19573878.63;53677209.24;indoxyl-sulfate_19573878.63_53677209.24
NAME;INDS;11;N;;;indoxyl-sulfate
VAL;INOHI;6;N;161.44;694.91;inosine-hi_161.44_694.91
VAL;INOHI;7;N;694.91;1140.58;inosine-hi_694.91_1140.58
VAL;INOHI;7;N;1140.58;1948.75;inosine-hi_1140.58_1948.75
VAL;INOHI;7;N;1948.75;3475.84;inosine-hi_1948.75_3475.84
VAL;INOHI;8;N;3475.84;19477.42;inosine-hi_3475.84_19477.42
NAME;INOHI;8;N;;;inosine-hi
VAL;INONU;4;N;0.0;2.59;inosine-nu_0.0_2.59
VAL;INONU;4;N;2.59;4.23;inosine-nu_2.59_4.23
VAL;INONU;4;N;4.23;15.9;inosine-nu_4.23_15.9
NAME;INONU;4;N;;;inosine-nu
VAL;IMLS;6;N;27.79;109.19;intrinsic-and-milk-sugars_27.79_109.19
VAL;IMLS;6;N;109.19;150.12;intrinsic-and-milk-sugars_109.19_150.12
VAL;IMLS;6;N;150.12;192.17;intrinsic-and-milk-sugars_150.12_192.17
VAL;IMLS;6;N;192.17;254.38;intrinsic-and-milk-sugars_192.17_254.38
VAL;IMLS;7;N;254.38;1059.11;intrinsic-and-milk-sugars_254.38_1059.11
NAME;IMLS;7;N;;;intrinsic-and-milk-sugars
VAL;IOD;6;N;7.27;451.77;iodine_7.27_451.77
VAL;IOD;6;N;451.77;622.68;iodine_451.77_622.68
VAL;IOD;6;N;622.68;849.77;iodine_622.68_849.77
VAL;IOD;7;N;849.77;1156.54;iodine_849.77_1156.54
VAL;IOD;6;N;1156.54;7049.5;iodine_1156.54_7049.5
NAME;IOD;6;N;;;iodine
VAL;IRON;4;N;3.02;33.1;iron_3.02_33.1
VAL;IRON;4;N;33.1;43.8;iron_33.1_43.8
VAL;IRON;5;N;43.8;52.91;iron_43.8_52.91
VAL;IRON;5;N;52.91;65.06;iron_52.91_65.06
VAL;IRON;6;N;65.06;340.17;iron_65.06_340.17
NAME;IRON;6;N;;;iron
VAL;ISO;4;N;0.16;0.32;isoleucine-ms_0.16_0.32
VAL;ISO;4;N;0.32;0.38;isoleucine-ms_0.32_0.38
VAL;ISO;4;N;0.38;0.43;isoleucine-ms_0.38_0.43
VAL;ISO;3;N;0.43;0.5;isoleucine-ms_0.43_0.5
VAL;ISO;4;N;0.5;0.87;isoleucine-ms_0.5_0.87
NAME;ISO;4;N;;;isoleucine-ms
VAL;ISOMU;4;N;0.01;0.04;isoleucine-mu_0.01_0.04
VAL;ISOMU;4;N;0.04;0.06;isoleucine-mu_0.04_0.06
VAL;ISOMU;4;N;0.06;0.08;isoleucine-mu_0.06_0.08
VAL;ISOMU;4;N;0.08;0.11;isoleucine-mu_0.08_0.11
VAL;ISOMU;4;N;0.11;0.39;isoleucine-mu_0.11_0.39
NAME;ISOMU;4;N;;;isoleucine-mu
VAL;ISONS;4;N;0.0;0.04;isoleucine-ns_0.0_0.04
VAL;ISONS;4;N;0.04;0.05;isoleucine-ns_0.04_0.05
VAL;ISONS;4;N;0.05;0.06;isoleucine-ns_0.05_0.06
VAL;ISONS;4;N;0.06;0.07;isoleucine-ns_0.06_0.07
VAL;ISONS;4;N;0.07;0.16;isoleucine-ns_0.07_0.16
NAME;ISONS;4;N;;;isoleucine-ns
VAL;ISOSAS;5;N;14.1;41.21;isoleucine-sas_14.1_41.21
VAL;ISOSAS;5;N;41.21;55.57;isoleucine-sas_41.21_55.57
VAL;ISOSAS;5;N;55.57;68.52;isoleucine-sas_55.57_68.52
VAL;ISOSAS;4;N;68.52;87.2;isoleucine-sas_68.52_87.2
VAL;ISOSAS;6;N;87.2;192.06;isoleucine-sas_87.2_192.06
NAME;ISOSAS;6;N;;;isoleucine-sas
VAL;K;3;N;3.5;4.2;k_3.5_4.2
VAL;K;4;N;4.2;4.39;k_4.2_4.39
VAL;K;3;N;4.39;4.5;k_4.39_4.5
VAL;K;3;N;4.5;4.7;k_4.5_4.7
VAL;K;3;N;4.7;5.9;k_4.7_5.9
NAME;K;3;N;;;k
VAL;KEDTA;4;N;0.01;0.02;k-edta_0.01_0.02
VAL;KEDTA;4;N;0.02;0.02;k-edta_0.02_0.02
VAL;KEDTA;4;N;0.02;0.02;k-edta_0.02_0.02
VAL;KEDTA;4;N;0.02;0.02;k-edta_0.02_0.02
VAL;KEDTA;4;N;0.02;0.03;k-edta_0.02_0.03
NAME;KEDTA;4;N;;;k-edta
VAL;KH50;3;N;3.7;5.0;khz-50-whole-body-phase-angle_3.7_5.0
VAL;KH50;3;N;5.0;5.4;khz-50-whole-body-phase-angle_5.0_5.4
VAL;KH50;3;N;5.4;5.6;khz-50-whole-body-phase-angle_5.4_5.6
VAL;KH50;3;N;5.6;6.1;khz-50-whole-body-phase-angle_5.6_6.1
VAL;KH50;3;N;6.1;7.6;khz-50-whole-body-phase-angle_6.1_7.6
NAME;KH50;3;N;;;khz-50-whole-body-phase-angle
VAL;KHZLA;3;N;3.5;4.2;khz-la-250-phase-angle_3.5_4.2
VAL;KHZLA;3;N;4.2;4.4;khz-la-250-phase-angle_4.2_4.4
VAL;KHZLA;3;N;4.4;4.6;khz-la-250-phase-angle_4.4_4.6
VAL;KHZLA;3;N;4.6;4.9;khz-la-250-phase-angle_4.6_4.9
VAL;KHZLA;3;N;4.9;5.9;khz-la-250-phase-angle_4.9_5.9
NAME;KHZLA;3;N;;;khz-la-250-phase-angle
VAL;KHZLL;3;N;3.2;4.3;khz-ll-250-phase-angle_3.2_4.3
VAL;KHZLL;3;N;4.3;4.5;khz-ll-250-phase-angle_4.3_4.5
VAL;KHZLL;3;N;4.5;4.7;khz-ll-250-phase-angle_4.5_4.7
VAL;KHZLL;3;N;4.7;4.9;khz-ll-250-phase-angle_4.7_4.9
VAL;KHZLL;3;N;4.9;5.9;khz-ll-250-phase-angle_4.9_5.9
NAME;KHZLL;3;N;;;khz-ll-250-phase-angle
VAL;KHZRA;3;N;3.7;4.5;khz-ra-250-phase-angle_3.7_4.5
VAL;KHZRA;3;N;4.5;4.7;khz-ra-250-phase-angle_4.5_4.7
VAL;KHZRA;3;N;4.7;4.9;khz-ra-250-phase-angle_4.7_4.9
VAL;KHZRA;3;N;4.9;5.1;khz-ra-250-phase-angle_4.9_5.1
VAL;KHZRA;3;N;5.1;6.2;khz-ra-250-phase-angle_5.1_6.2
NAME;KHZRA;3;N;;;khz-ra-250-phase-angle
VAL;KHZRL;3;N;2.9;4.1;khz-rl-250-phase-angle_2.9_4.1
VAL;KHZRL;3;N;4.1;4.3;khz-rl-250-phase-angle_4.1_4.3
VAL;KHZRL;3;N;4.3;4.5;khz-rl-250-phase-angle_4.3_4.5
VAL;KHZRL;3;N;4.5;4.7;khz-rl-250-phase-angle_4.5_4.7
VAL;KHZRL;3;N;4.7;5.8;khz-rl-250-phase-angle_4.7_5.8
NAME;KHZRL;3;N;;;khz-rl-250-phase-angle
VAL;KHZTR;3;N;5.0;6.8;khz-tr-250-phase-angle_5.0_6.8
VAL;KHZTR;3;N;6.8;7.4;khz-tr-250-phase-angle_6.8_7.4
VAL;KHZTR;3;N;7.4;7.8;khz-tr-250-phase-angle_7.4_7.8
VAL;KHZTR;3;N;7.8;8.3;khz-tr-250-phase-angle_7.8_8.3
VAL;KHZTR;4;N;8.3;12.0;khz-tr-250-phase-angle_8.3_12.0
NAME;KHZTR;4;N;;;khz-tr-250-phase-angle
VAL;KYN;7;N;1816.46;9954.91;kynurenate_1816.46_9954.91
VAL;KYN;8;N;9954.91;15933.47;kynurenate_9954.91_15933.47
VAL;KYN;8;N;15933.47;22082.19;kynurenate_15933.47_22082.19
VAL;KYN;8;N;22082.19;32437.04;kynurenate_22082.19_32437.04
VAL;KYN;8;N;32437.04;165154.9;kynurenate_32437.04_165154.9
NAME;KYN;8;N;;;kynurenate
VAL;KYA;9;N;44948.29;1741785.7;kynurenic-acid_44948.29_1741785.7
VAL;KYA;10;N;1741785.7;2823336.21;kynurenic-acid_1741785.7_2823336.21
VAL;KYA;9;N;2823336.21;3678451.5;kynurenic-acid_2823336.21_3678451.5
VAL;KYA;10;N;3678451.5;5258316.69;kynurenic-acid_3678451.5_5258316.69
VAL;KYA;11;N;5258316.69;15062902.73;kynurenic-acid_5258316.69_15062902.73
NAME;KYA;11;N;;;kynurenic-acid
VAL;KYNIN;8;N;1304.8;75827.55;kynurenine_1304.8_75827.55
VAL;KYNIN;9;N;75827.55;121283.56;kynurenine_75827.55_121283.56
VAL;KYNIN;9;N;121283.56;183769.71;kynurenine_121283.56_183769.71
VAL;KYNIN;9;N;183769.71;317561.35;kynurenine_183769.71_317561.35
VAL;KYNIN;10;N;317561.35;2760935.11;kynurenine_317561.35_2760935.11
NAME;KYNIN;10;N;;;kynurenine
VAL;L1AB;3;N;2.93;9.2;l1ab_2.93_9.2
VAL;L1AB;5;N;9.2;11.48;l1ab_9.2_11.48
VAL;L1AB;5;N;11.48;13.43;l1ab_11.48_13.43
VAL;L1AB;5;N;13.43;16.11;l1ab_13.43_16.11
VAL;L1AB;5;N;16.11;21.95;l1ab_16.11_21.95
NAME;L1AB;5;N;;;l1ab
VAL;L1CH;5;N;0.46;17.26;l1ch_0.46_17.26
VAL;L1CH;5;N;17.26;21.25;l1ch_17.26_21.25
VAL;L1CH;5;N;21.25;25.69;l1ch_21.25_25.69
VAL;L1CH;5;N;25.69;30.64;l1ch_25.69_30.64
VAL;L1CH;5;N;30.64;43.48;l1ch_30.64_43.48
NAME;L1CH;5;N;;;l1ch
VAL;L1FC;3;N;0.0;5.5;l1fc_0.0_5.5
VAL;L1FC;4;N;5.5;6.76;l1fc_5.5_6.76
VAL;L1FC;3;N;6.76;8.1;l1fc_6.76_8.1
VAL;L1FC;4;N;8.1;9.56;l1fc_8.1_9.56
VAL;L1FC;5;N;9.56;13.38;l1fc_9.56_13.38
NAME;L1FC;5;N;;;l1fc
VAL;L1PL;5;N;2.56;10.16;l1pl_2.56_10.16
VAL;L1PL;5;N;10.16;12.36;l1pl_10.16_12.36
VAL;L1PL;5;N;12.36;14.53;l1pl_12.36_14.53
VAL;L1PL;5;N;14.53;17.36;l1pl_14.53_17.36
VAL;L1PL;5;N;17.36;23.42;l1pl_17.36_23.42
NAME;L1PL;5;N;;;l1pl
VAL;L1PN;6;N;53.22;167.32;l1pn_53.22_167.32
VAL;L1PN;6;N;167.32;208.73;l1pn_167.32_208.73
VAL;L1PN;6;N;208.73;244.25;l1pn_208.73_244.25
VAL;L1PN;5;N;244.25;292.9;l1pn_244.25_292.9
VAL;L1PN;6;N;292.9;399.18;l1pn_292.9_399.18
NAME;L1PN;6;N;;;l1pn
VAL;L1TG;4;N;0.94;4.02;l1tg_0.94_4.02
VAL;L1TG;4;N;4.02;5.22;l1tg_4.02_5.22
VAL;L1TG;4;N;5.22;6.04;l1tg_5.22_6.04
VAL;L1TG;4;N;6.04;7.49;l1tg_6.04_7.49
VAL;L1TG;5;N;7.49;36.44;l1tg_7.49_36.44
NAME;L1TG;5;N;;;l1tg
VAL;L2AB;4;N;0.0;6.25;l2ab_0.0_6.25
VAL;L2AB;3;N;6.25;8.9;l2ab_6.25_8.9
VAL;L2AB;5;N;8.9;10.97;l2ab_8.9_10.97
VAL;L2AB;5;N;10.97;13.58;l2ab_10.97_13.58
VAL;L2AB;5;N;13.58;23.83;l2ab_13.58_23.83
NAME;L2AB;5;N;;;l2ab
VAL;L2CH;5;N;0.0;10.05;l2ch_0.0_10.05
VAL;L2CH;5;N;10.05;15.93;l2ch_10.05_15.93
VAL;L2CH;5;N;15.93;19.79;l2ch_15.93_19.79
VAL;L2CH;5;N;19.79;25.72;l2ch_19.79_25.72
VAL;L2CH;5;N;25.72;44.13;l2ch_25.72_44.13
NAME;L2CH;5;N;;;l2ch
VAL;L2FC;4;N;0.0;3.28;l2fc_0.0_3.28
VAL;L2FC;4;N;3.28;4.81;l2fc_3.28_4.81
VAL;L2FC;4;N;4.81;6.21;l2fc_4.81_6.21
VAL;L2FC;4;N;6.21;7.78;l2fc_6.21_7.78
VAL;L2FC;5;N;7.78;13.44;l2fc_7.78_13.44
NAME;L2FC;5;N;;;l2fc
VAL;L2PL;4;N;0.0;6.33;l2pl_0.0_6.33
VAL;L2PL;4;N;6.33;9.07;l2pl_6.33_9.07
VAL;L2PL;5;N;9.07;11.34;l2pl_9.07_11.34
VAL;L2PL;5;N;11.34;13.88;l2pl_11.34_13.88
VAL;L2PL;5;N;13.88;23.55;l2pl_13.88_23.55
NAME;L2PL;5;N;;;l2pl
VAL;L2PN;6;N;0.0;113.58;l2pn_0.0_113.58
VAL;L2PN;6;N;113.58;161.79;l2pn_113.58_161.79
VAL;L2PN;6;N;161.79;199.55;l2pn_161.79_199.55
VAL;L2PN;6;N;199.55;246.99;l2pn_199.55_246.99
VAL;L2PN;6;N;246.99;433.25;l2pn_246.99_433.25
NAME;L2PN;6;N;;;l2pn
VAL;L2TG;4;N;0.23;2.01;l2tg_0.23_2.01
VAL;L2TG;4;N;2.01;2.49;l2tg_2.01_2.49
VAL;L2TG;4;N;2.49;2.92;l2tg_2.49_2.92
VAL;L2TG;4;N;2.92;3.43;l2tg_2.92_3.43
VAL;L2TG;4;N;3.43;5.66;l2tg_3.43_5.66
NAME;L2TG;4;N;;;l2tg
VAL;L3AB;4;N;0.0;7.44;l3ab_0.0_7.44
VAL;L3AB;5;N;7.44;10.28;l3ab_7.44_10.28
VAL;L3AB;5;N;10.28;12.77;l3ab_10.28_12.77
VAL;L3AB;5;N;12.77;15.12;l3ab_12.77_15.12
VAL;L3AB;5;N;15.12;23.41;l3ab_15.12_23.41
NAME;L3AB;5;N;;;l3ab
VAL;L3CH;5;N;0.0;11.21;l3ch_0.0_11.21
VAL;L3CH;5;N;11.21;17.39;l3ch_11.21_17.39
VAL;L3CH;5;N;17.39;21.62;l3ch_17.39_21.62
VAL;L3CH;5;N;21.62;26.19;l3ch_21.62_26.19
VAL;L3CH;4;N;26.19;41.8;l3ch_26.19_41.8
NAME;L3CH;4;N;;;l3ch
VAL;L3FC;4;N;0.0;3.74;l3fc_0.0_3.74
VAL;L3FC;4;N;3.74;5.36;l3fc_3.74_5.36
VAL;L3FC;4;N;5.36;6.57;l3fc_5.36_6.57
VAL;L3FC;4;N;6.57;7.96;l3fc_6.57_7.96
VAL;L3FC;4;N;7.96;11.7;l3fc_7.96_11.7
NAME;L3FC;4;N;;;l3fc
VAL;L3PL;4;N;0.0;6.85;l3pl_0.0_6.85
VAL;L3PL;4;N;6.85;9.76;l3pl_6.85_9.76
VAL;L3PL;5;N;9.76;12.07;l3pl_9.76_12.07
VAL;L3PL;5;N;12.07;14.44;l3pl_12.07_14.44
VAL;L3PL;5;N;14.44;22.15;l3pl_14.44_22.15
NAME;L3PL;5;N;;;l3pl
VAL;L3PN;6;N;0.0;135.25;l3pn_0.0_135.25
VAL;L3PN;6;N;135.25;186.92;l3pn_135.25_186.92
VAL;L3PN;6;N;186.92;232.17;l3pn_186.92_232.17
VAL;L3PN;6;N;232.17;274.96;l3pn_232.17_274.96
VAL;L3PN;6;N;274.96;425.65;l3pn_274.96_425.65
NAME;L3PN;6;N;;;l3pn
VAL;L3TG;4;N;0.0;1.67;l3tg_0.0_1.67
VAL;L3TG;3;N;1.67;2.1;l3tg_1.67_2.1
VAL;L3TG;4;N;2.1;2.49;l3tg_2.1_2.49
VAL;L3TG;4;N;2.49;3.03;l3tg_2.49_3.03
VAL;L3TG;4;N;3.03;5.62;l3tg_3.03_5.62
NAME;L3TG;4;N;;;l3tg
VAL;L4AB;4;N;0.0;7.24;l4ab_0.0_7.24
VAL;L4AB;5;N;7.24;10.79;l4ab_7.24_10.79
VAL;L4AB;5;N;10.79;13.37;l4ab_10.79_13.37
VAL;L4AB;5;N;13.37;16.53;l4ab_13.37_16.53
VAL;L4AB;5;N;16.53;35.67;l4ab_16.53_35.67
NAME;L4AB;5;N;;;l4ab
VAL;L4CH;5;N;0.0;11.33;l4ch_0.0_11.33
VAL;L4CH;5;N;11.33;16.59;l4ch_11.33_16.59
VAL;L4CH;5;N;16.59;21.86;l4ch_16.59_21.86
VAL;L4CH;5;N;21.86;26.55;l4ch_21.86_26.55
VAL;L4CH;5;N;26.55;52.65;l4ch_26.55_52.65
NAME;L4CH;5;N;;;l4ch
VAL;L4FC;3;N;0.0;3.8;l4fc_0.0_3.8
VAL;L4FC;4;N;3.8;5.07;l4fc_3.8_5.07
VAL;L4FC;4;N;5.07;6.31;l4fc_5.07_6.31
VAL;L4FC;4;N;6.31;7.54;l4fc_6.31_7.54
VAL;L4FC;5;N;7.54;12.49;l4fc_7.54_12.49
NAME;L4FC;5;N;;;l4fc
VAL;L4PL;4;N;0.0;6.69;l4pl_0.0_6.69
VAL;L4PL;4;N;6.69;9.56;l4pl_6.69_9.56
VAL;L4PL;5;N;9.56;11.99;l4pl_9.56_11.99
VAL;L4PL;5;N;11.99;14.58;l4pl_11.99_14.58
VAL;L4PL;5;N;14.58;28.52;l4pl_14.58_28.52
NAME;L4PL;5;N;;;l4pl
VAL;L4PN;6;N;0.0;131.62;l4pn_0.0_131.62
VAL;L4PN;6;N;131.62;196.28;l4pn_131.62_196.28
VAL;L4PN;6;N;196.28;243.13;l4pn_196.28_243.13
VAL;L4PN;6;N;243.13;300.48;l4pn_243.13_300.48
VAL;L4PN;6;N;300.48;648.59;l4pn_300.48_648.59
NAME;L4PN;6;N;;;l4pn
VAL;L4TG;4;N;0.0;1.88;l4tg_0.0_1.88
VAL;L4TG;4;N;1.88;2.42;l4tg_1.88_2.42
VAL;L4TG;4;N;2.42;2.93;l4tg_2.42_2.93
VAL;L4TG;4;N;2.93;3.49;l4tg_2.93_3.49
VAL;L4TG;4;N;3.49;9.37;l4tg_3.49_9.37
NAME;L4TG;4;N;;;l4tg
VAL;L5AB;4;N;0.0;9.49;l5ab_0.0_9.49
VAL;L5AB;5;N;9.49;12.72;l5ab_9.49_12.72
VAL;L5AB;5;N;12.72;15.64;l5ab_12.72_15.64
VAL;L5AB;5;N;15.64;19.31;l5ab_15.64_19.31
VAL;L5AB;5;N;19.31;37.15;l5ab_19.31_37.15
NAME;L5AB;5;N;;;l5ab
VAL;L5CH;5;N;0.0;13.27;l5ch_0.0_13.27
VAL;L5CH;4;N;13.27;18.2;l5ch_13.27_18.2
VAL;L5CH;5;N;18.2;22.37;l5ch_18.2_22.37
VAL;L5CH;4;N;22.37;28.1;l5ch_22.37_28.1
VAL;L5CH;5;N;28.1;53.23;l5ch_28.1_53.23
NAME;L5CH;5;N;;;l5ch
VAL;L5FC;4;N;0.0;4.07;l5fc_0.0_4.07
VAL;L5FC;4;N;4.07;5.14;l5fc_4.07_5.14
VAL;L5FC;4;N;5.14;6.12;l5fc_5.14_6.12
VAL;L5FC;4;N;6.12;7.37;l5fc_6.12_7.37
VAL;L5FC;5;N;7.37;13.73;l5fc_7.37_13.73
NAME;L5FC;5;N;;;l5fc
VAL;L5PL;4;N;0.0;7.76;l5pl_0.0_7.76
VAL;L5PL;5;N;7.76;10.14;l5pl_7.76_10.14
VAL;L5PL;5;N;10.14;12.23;l5pl_10.14_12.23
VAL;L5PL;5;N;12.23;15.05;l5pl_12.23_15.05
VAL;L5PL;5;N;15.05;27.67;l5pl_15.05_27.67
NAME;L5PL;5;N;;;l5pl
VAL;L5PN;6;N;0.0;172.48;l5pn_0.0_172.48
VAL;L5PN;5;N;172.48;231.3;l5pn_172.48_231.3
VAL;L5PN;5;N;231.3;284.3;l5pn_231.3_284.3
VAL;L5PN;5;N;284.3;351.2;l5pn_284.3_351.2
VAL;L5PN;6;N;351.2;675.55;l5pn_351.2_675.55
NAME;L5PN;6;N;;;l5pn
VAL;L5TG;3;N;0.0;1.9;l5tg_0.0_1.9
VAL;L5TG;4;N;1.9;2.54;l5tg_1.9_2.54
VAL;L5TG;4;N;2.54;3.19;l5tg_2.54_3.19
VAL;L5TG;4;N;3.19;4.03;l5tg_3.19_4.03
VAL;L5TG;4;N;4.03;9.59;l5tg_4.03_9.59
NAME;L5TG;4;N;;;l5tg
VAL;L6AB;5;N;0.0;12.99;l6ab_0.0_12.99
VAL;L6AB;5;N;12.99;16.81;l6ab_12.99_16.81
VAL;L6AB;5;N;16.81;20.36;l6ab_16.81_20.36
VAL;L6AB;5;N;20.36;25.96;l6ab_20.36_25.96
VAL;L6AB;5;N;25.96;58.58;l6ab_25.96_58.58
NAME;L6AB;5;N;;;l6ab
VAL;L6CH;5;N;0.0;16.61;l6ch_0.0_16.61
VAL;L6CH;5;N;16.61;21.24;l6ch_16.61_21.24
VAL;L6CH;5;N;21.24;25.51;l6ch_21.24_25.51
VAL;L6CH;5;N;25.51;31.63;l6ch_25.51_31.63
VAL;L6CH;5;N;31.63;73.39;l6ch_31.63_73.39
NAME;L6CH;5;N;;;l6ch
VAL;L6FC;4;N;0.0;4.74;l6fc_0.0_4.74
VAL;L6FC;4;N;4.74;5.87;l6fc_4.74_5.87
VAL;L6FC;4;N;5.87;6.96;l6fc_5.87_6.96
VAL;L6FC;3;N;6.96;8.3;l6fc_6.96_8.3
VAL;L6FC;4;N;8.3;18.3;l6fc_8.3_18.3
NAME;L6FC;4;N;;;l6fc
VAL;L6PL;4;N;0.0;9.75;l6pl_0.0_9.75
VAL;L6PL;5;N;9.75;12.15;l6pl_9.75_12.15
VAL;L6PL;4;N;12.15;14.4;l6pl_12.15_14.4
VAL;L6PL;5;N;14.4;17.13;l6pl_14.4_17.13
VAL;L6PL;4;N;17.13;37.3;l6pl_17.13_37.3
NAME;L6PL;4;N;;;l6pl
VAL;L6PN;6;N;0.0;236.24;l6pn_0.0_236.24
VAL;L6PN;6;N;236.24;305.69;l6pn_236.24_305.69
VAL;L6PN;6;N;305.69;370.28;l6pn_305.69_370.28
VAL;L6PN;6;N;370.28;472.03;l6pn_370.28_472.03
VAL;L6PN;7;N;472.03;1065.23;l6pn_472.03_1065.23
NAME;L6PN;7;N;;;l6pn
VAL;L6TG;4;N;0.0;2.75;l6tg_0.0_2.75
VAL;L6TG;3;N;2.75;3.4;l6tg_2.75_3.4
VAL;L6TG;4;N;3.4;4.01;l6tg_3.4_4.01
VAL;L6TG;4;N;4.01;4.91;l6tg_4.01_4.91
VAL;L6TG;4;N;4.91;14.2;l6tg_4.91_14.2
NAME;L6TG;4;N;;;l6tg
VAL;LA;4;N;0.0;1.79;lactic-acid-ns_0.0_1.79
VAL;LA;3;N;1.79;2.5;lactic-acid-ns_1.79_2.5
VAL;LA;4;N;2.5;6.21;lactic-acid-ns_2.5_6.21
NAME;LA;4;N;;;lactic-acid-ns
VAL;LANU;4;N;0.0;1.41;lactic-acid-nu_0.0_1.41
VAL;LANU;5;N;1.41;13.64;lactic-acid-nu_1.41_13.64
VAL;LANU;5;N;13.64;27.45;lactic-acid-nu_13.64_27.45
VAL;LANU;5;N;27.45;180.0;lactic-acid-nu_27.45_180.0
NAME;LANU;5;N;;;lactic-acid-nu
VAL;LACHI;6;N;98.7;921.59;lactose-hi_98.7_921.59
VAL;LACHI;7;N;921.59;1645.11;lactose-hi_921.59_1645.11
VAL;LACHI;7;N;1645.11;2974.62;lactose-hi_1645.11_2974.62
VAL;LACHI;7;N;2974.62;8456.16;lactose-hi_2974.62_8456.16
VAL;LACHI;9;N;8456.16;497888.78;lactose-hi_8456.16_497888.78
NAME;LACHI;9;N;;;lactose-hi
VAL;LACIN;5;N;0.0;16.71;lactose-in_0.0_16.71
VAL;LACIN;5;N;16.71;31.29;lactose-in_16.71_31.29
VAL;LACIN;5;N;31.29;48.06;lactose-in_31.29_48.06
VAL;LACIN;5;N;48.06;73.08;lactose-in_48.06_73.08
VAL;LACIN;6;N;73.08;267.14;lactose-in_73.08_267.14
NAME;LACIN;6;N;;;lactose-in
VAL;LAMB;6;N;0.0;535.19;lamb_0.0_535.19
NAME;LAMB;6;N;;;lamb
VAL;LAU;4;N;0.0;0.03;lauroylcarnitine-c12_0.0_0.03
VAL;LAU;4;N;0.03;0.04;lauroylcarnitine-c12_0.03_0.04
VAL;LAU;4;N;0.04;0.05;lauroylcarnitine-c12_0.04_0.05
VAL;LAU;4;N;0.05;0.07;lauroylcarnitine-c12_0.05_0.07
VAL;LAU;4;N;0.07;0.96;lauroylcarnitine-c12_0.07_0.96
NAME;LAU;4;N;;;lauroylcarnitine-c12
VAL;LDAB;5;N;17.26;61.22;ldab_17.26_61.22
VAL;LDAB;5;N;61.22;74.35;ldab_61.22_74.35
VAL;LDAB;5;N;74.35;85.96;ldab_74.35_85.96
VAL;LDAB;5;N;85.96;97.13;ldab_85.96_97.13
VAL;LDAB;6;N;97.13;162.37;ldab_97.13_162.37
NAME;LDAB;6;N;;;ldab
VAL;LDCH;5;N;0.0;95.42;ldch_0.0_95.42
VAL;LDCH;6;N;95.42;116.77;ldch_95.42_116.77
VAL;LDCH;6;N;116.77;134.25;ldch_116.77_134.25
VAL;LDCH;6;N;134.25;156.49;ldch_134.25_156.49
VAL;LDCH;6;N;156.49;260.88;ldch_156.49_260.88
NAME;LDCH;6;N;;;ldch
VAL;LDFC;5;N;0.0;28.06;ldfc_0.0_28.06
VAL;LDFC;5;N;28.06;33.71;ldfc_28.06_33.71
VAL;LDFC;5;N;33.71;37.95;ldfc_33.71_37.95
VAL;LDFC;5;N;37.95;44.01;ldfc_37.95_44.01
VAL;LDFC;5;N;44.01;70.85;ldfc_44.01_70.85
NAME;LDFC;5;N;;;ldfc
VAL;LDHD;3;N;0.0;1.6;ldhd_0.0_1.6
VAL;LDHD;4;N;1.6;2.07;ldhd_1.6_2.07
VAL;LDHD;4;N;2.07;2.43;ldhd_2.07_2.43
VAL;LDHD;4;N;2.43;2.84;ldhd_2.43_2.84
VAL;LDHD;4;N;2.84;5.16;ldhd_2.84_5.16
NAME;LDHD;4;N;;;ldhd
VAL;LDL;5;N;0.0;105.0;ldl_0.0_105.0
VAL;LDL;6;N;105.0;126.84;ldl_105.0_126.84
VAL;LDL;5;N;126.84;144.0;ldl_126.84_144.0
